Infotrol,
16:22:10,viernes, 22 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
22/01 15:54:13,-55,0,0,                    ,488,-47.19
22/01 15:54:14,-55,0,0,                    ,489,-66.55
22/01 15:54:15,-55,0,0,                    ,489,-66.55
22/01 15:54:16,-55,0,0,                    ,489,-66.55
22/01 15:54:17,-55,0,0,                    ,489,-66.55
22/01 15:54:18,-55,0,0,                    ,489,-66.55
22/01 15:54:19,-36,0,0,                    ,491,-66.55
22/01 15:54:20,-36,0,0,                    ,491,-66.55
22/01 15:54:21,-36,0,0,                    ,491,-43.56
22/01 15:54:22,-36,0,0,                    ,491,-43.56
22/01 15:54:23,-54,0,0,                    ,493,-43.56
22/01 15:54:24,-54,0,0,                    ,493,-43.56
22/01 15:54:25,-54,0,0,                    ,494,-65.34
22/01 15:54:26,-54,0,0,                    ,494,-65.34
22/01 15:54:27,-54,0,0,                    ,494,-65.34
22/01 15:54:28,-54,0,0,                    ,494,-65.34
22/01 15:54:29,-54,0,0,                    ,494,-65.34
22/01 15:54:30,-59,0,0,                    ,496,-65.34
22/01 15:54:31,-59,0,0,                    ,496,-71.39
22/01 15:54:32,-59,0,0,                    ,496,-71.39
22/01 15:54:33,-59,0,0,                    ,496,-71.39
22/01 15:54:34,-59,0,0,                    ,496,-71.39
22/01 15:54:35,-59,0,0,                    ,496,-71.39
22/01 15:54:36,-59,0,0,                    ,496,-71.39
22/01 15:54:37,-59,0,0,                    ,498,-71.39
22/01 15:54:38,-59,0,0,                    ,498,-71.39
22/01 15:54:39,-40,0,0,                    ,499,-71.39
22/01 15:54:40,-40,0,0,                    ,499,-71.39
22/01 15:54:41,-40,0,0,                    ,499,-48.4
22/01 15:54:42,-40,0,0,                    ,499,-48.4
22/01 15:54:43,-35,0,0,                    ,501,-48.4
22/01 15:54:44,-35,0,0,                    ,501,-48.4
22/01 15:54:45,-35,0,0,                    ,501,-42.35
22/01 15:54:46,-35,0,0,                    ,502,-42.35
22/01 15:54:47,-35,0,0,                    ,502,-42.35
22/01 15:54:48,-43,0,0,                    ,503,-42.35
22/01 15:54:49,-43,0,0,                    ,503,-52.03
22/01 15:54:50,-22,0,0,                    ,504,-52.03
22/01 15:54:51,-22,0,0,                    ,504,-52.03
22/01 15:54:52,-22,0,0,                    ,504,-26.62
22/01 15:54:53,-22,0,0,                    ,504,-26.62
22/01 15:54:54,-22,0,0,                    ,504,-26.62
22/01 15:54:55,-22,0,0,                    ,506,-26.62
22/01 15:54:56,-22,0,0,                    ,506,-26.62
22/01 15:54:57,-29,0,0,                    ,507,-26.62
22/01 15:54:58,-29,0,0,                    ,507,-26.62
22/01 15:54:59,-29,0,0,                    ,507,-35.09
22/01 15:55:00,-29,0,0,                    ,507,-35.09
22/01 15:55:02,-30,0,0,                    ,508,-35.09
22/01 15:55:03,-30,0,0,                    ,508,-35.09
22/01 15:55:04,-30,0,0,                    ,508,-36.3
22/01 15:55:05,-27,0,0,                    ,509,-36.3
22/01 15:55:06,-27,0,0,                    ,509,-36.3
22/01 15:55:07,-27,0,0,                    ,511,-32.67
22/01 15:55:08,-27,0,0,                    ,511,-32.67
22/01 15:55:09,-27,0,0,                    ,511,-32.67
22/01 15:55:10,-27,0,0,                    ,511,-32.67
22/01 15:55:11,-27,0,0,                    ,511,-32.67
22/01 15:55:12,-30,0,0,                    ,512,-32.67
22/01 15:55:13,-30,0,0,                    ,512,-36.3
22/01 15:55:14,-30,0,0,                    ,513,-36.3
22/01 15:55:15,-30,0,0,                    ,513,-36.3
22/01 15:55:16,-30,0,0,                    ,514,-36.3
22/01 15:55:17,-30,0,0,                    ,514,-36.3
22/01 15:55:18,-30,0,0,                    ,514,-36.3
22/01 15:55:19,-30,0,0,                    ,514,-36.3
22/01 15:55:20,-30,0,0,                    ,514,-36.3
22/01 15:55:21,-29,0,0,                    ,516,-36.3
22/01 15:55:22,-29,0,0,                    ,516,-36.3
22/01 15:55:23,-30,0,0,                    ,517,-35.09
22/01 15:55:24,-30,0,0,                    ,517,-35.09
22/01 15:55:25,-30,0,0,                    ,517,-36.3
22/01 15:55:26,-30,0,0,                    ,517,-36.3
22/01 15:55:27,-30,0,0,                    ,517,-36.3
22/01 15:55:28,-27,0,0,                    ,519,-36.3
22/01 15:55:29,-27,0,0,                    ,519,-32.67
22/01 15:55:30,-27,0,0,                    ,519,-32.67
22/01 15:55:31,-27,0,0,                    ,519,-32.67
22/01 15:55:32,-30,0,0,                    ,521,-32.67
22/01 15:55:33,-30,0,0,                    ,521,-32.67
22/01 15:55:34,-27,0,0,                    ,522,-36.3
22/01 15:55:35,-27,0,0,                    ,522,-36.3
22/01 15:55:36,-27,0,0,                    ,522,-32.67
22/01 15:55:38,-27,0,0,                    ,522,-32.67
22/01 15:55:39,-27,0,0,                    ,522,-32.67
22/01 15:55:40,-27,0,0,                    ,523,-32.67
22/01 15:55:41,-27,0,0,                    ,523,-32.67
22/01 15:55:42,-27,0,0,                    ,524,-32.67
22/01 15:55:43,-27,0,0,                    ,524,-32.67
22/01 15:55:44,-27,0,0,                    ,524,-32.67
22/01 15:55:45,-27,0,0,                    ,524,-32.67
22/01 15:55:46,-27,0,0,                    ,524,-32.67
22/01 15:55:47,-27,0,0,                    ,526,-32.67
22/01 15:55:48,-27,0,0,                    ,526,-32.67
22/01 15:55:49,-27,0,0,                    ,527,-32.67
22/01 15:55:50,-27,0,0,                    ,527,-32.67
22/01 15:55:51,-27,0,0,                    ,527,-32.67
22/01 15:55:52,-27,0,0,                    ,527,-32.67
22/01 15:55:53,-30,0,0,                    ,529,-32.67
22/01 15:55:54,-30,0,0,                    ,529,-32.67
22/01 15:55:55,-27,0,0,                    ,530,-36.3
22/01 15:55:56,-27,0,0,                    ,530,-36.3
22/01 15:55:57,-27,0,0,                    ,530,-32.67
22/01 15:55:58,-27,0,0,                    ,530,-32.67
22/01 15:55:59,-27,0,0,                    ,530,-32.67
22/01 15:56:00,-27,0,0,                    ,532,-32.67
22/01 15:56:01,-27,0,0,                    ,532,-32.67
22/01 15:56:02,-27,0,0,                    ,532,-32.67
22/01 15:56:03,-27,0,0,                    ,532,-32.67
22/01 15:56:04,-27,0,0,                    ,532,-32.67
22/01 15:56:05,-27,0,0,                    ,532,-32.67
22/01 15:56:06,-27,0,0,                    ,532,-32.67
22/01 15:56:07,-30,0,0,                    ,534,-32.67
22/01 15:56:08,-30,0,0,                    ,534,-36.3
22/01 15:56:09,-30,0,0,                    ,535,-36.3
22/01 15:56:10,-30,0,0,                    ,535,-36.3
22/01 15:56:11,-30,0,0,                    ,535,-36.3
22/01 15:56:12,-30,0,0,                    ,535,-36.3
22/01 15:56:13,-33,0,0,                    ,537,-36.3
22/01 15:56:14,-33,0,0,                    ,537,-36.3
22/01 15:56:15,-33,0,0,                    ,537,-39.93
22/01 15:56:16,-33,0,0,                    ,537,-39.93
22/01 15:56:17,-36,0,0,                    ,539,-39.93
22/01 15:56:18,-36,0,0,                    ,539,-39.93
22/01 15:56:19,-36,0,0,                    ,539,-43.56
22/01 15:56:20,-36,0,0,                    ,540,-43.56
22/01 15:56:21,-36,0,0,                    ,540,-43.56
22/01 15:56:22,-36,0,0,                    ,540,-43.56
22/01 15:56:23,-36,0,0,                    ,540,-43.56
22/01 15:56:24,-33,0,0,                    ,541,-43.56
22/01 15:56:25,-33,0,0,                    ,541,-43.56
22/01 15:56:26,-33,0,0,                    ,542,-39.93
22/01 15:56:27,-33,0,0,                    ,542,-39.93
22/01 15:56:28,-33,0,0,                    ,542,-39.93
22/01 15:56:29,-33,0,0,                    ,542,-39.93
22/01 15:56:30,-33,0,0,                    ,542,-39.93
22/01 15:56:31,-42,0,0,                    ,544,-39.93
22/01 15:56:32,-42,0,0,                    ,544,-50.82
22/01 15:56:33,-42,0,0,                    ,545,-50.82
22/01 15:56:34,-42,0,0,                    ,545,-50.82
22/01 15:56:35,-42,0,0,                    ,545,-50.82
22/01 15:56:36,-42,0,0,                    ,545,-50.82
22/01 15:56:37,-31,0,0,                    ,547,-50.82
22/01 15:56:38,-31,0,0,                    ,547,-50.82
22/01 15:56:39,-31,0,0,                    ,547,-37.51
22/01 15:56:40,-31,0,0,                    ,547,-37.51
22/01 15:56:41,-31,0,0,                    ,547,-37.51
22/01 15:56:42,-31,0,0,                    ,549,-37.51
22/01 15:56:43,-31,0,0,                    ,549,-37.51
22/01 15:56:44,-33,0,0,                    ,550,-37.51
22/01 15:56:45,-33,0,0,                    ,550,-37.51
22/01 15:56:46,-33,0,0,                    ,550,-39.93
22/01 15:56:47,-33,0,0,                    ,550,-39.93
22/01 15:56:48,-33,0,0,                    ,550,-39.93
22/01 15:56:50,-33,0,0,                    ,550,-39.93
22/01 15:56:51,-39,0,0,                    ,552,-39.93
22/01 15:56:52,-39,0,0,                    ,552,-39.93
22/01 15:56:53,-39,0,0,                    ,552,-47.19
22/01 15:56:54,-39,0,0,                    ,553,-47.19
22/01 15:56:55,-39,0,0,                    ,553,-47.19
22/01 15:56:56,-33,0,0,                    ,554,-47.19
22/01 15:56:57,-33,0,0,                    ,554,-47.19
22/01 15:56:58,-31,0,0,                    ,555,-39.93
22/01 15:56:59,-31,0,0,                    ,555,-39.93
22/01 15:57:00,-31,0,0,                    ,555,-37.51
22/01 15:57:01,-31,0,0,                    ,555,-37.51
22/01 15:57:02,-36,0,0,                    ,557,-37.51
22/01 15:57:03,-36,0,0,                    ,557,-37.51
22/01 15:57:04,-36,0,0,                    ,557,-43.56
22/01 15:57:05,-36,0,0,                    ,558,-43.56
22/01 15:57:06,-36,0,0,                    ,558,-43.56
22/01 15:57:07,-36,0,0,                    ,558,-43.56
22/01 15:57:08,-36,0,0,                    ,558,-43.56
22/01 15:57:09,-31,0,0,                    ,560,-43.56
22/01 15:57:10,-31,0,0,                    ,560,-43.56
22/01 15:57:11,-31,0,0,                    ,560,-37.51
22/01 15:57:12,-31,0,0,                    ,560,-37.51
22/01 15:57:13,-31,0,0,                    ,560,-37.51
22/01 15:57:14,-31,0,0,                    ,560,-37.51
22/01 15:57:15,-31,0,0,                    ,560,-37.51
22/01 15:57:16,-31,0,0,                    ,562,-37.51
22/01 15:57:17,-31,0,0,                    ,562,-37.51
22/01 15:57:18,-33,0,0,                    ,563,-37.51
22/01 15:57:19,-33,0,0,                    ,563,-37.51
22/01 15:57:21,-33,0,0,                    ,563,-39.93
22/01 15:57:22,-33,0,0,                    ,563,-39.93
22/01 15:57:23,-33,0,0,                    ,563,-39.93
22/01 15:57:24,-36,0,0,                    ,565,-39.93
22/01 15:57:25,-36,0,0,                    ,565,-43.56
22/01 15:57:26,-36,0,0,                    ,565,-43.56
22/01 15:57:27,-36,0,0,                    ,565,-43.56
22/01 15:57:28,-33,0,0,                    ,567,-43.56
22/01 15:57:29,-33,0,0,                    ,567,-43.56
22/01 15:57:30,-31,0,0,                    ,568,-39.93
22/01 15:57:31,-31,0,0,                    ,568,-39.93
22/01 15:57:32,-31,0,0,                    ,568,-37.51
22/01 15:57:33,-31,0,0,                    ,568,-37.51
22/01 15:57:34,-31,0,0,                    ,568,-37.51
22/01 15:57:35,-36,0,0,                    ,570,-37.51
22/01 15:57:36,-36,0,0,                    ,570,-43.56
22/01 15:57:37,-36,0,0,                    ,570,-43.56
22/01 15:57:38,-36,0,0,                    ,570,-43.56
22/01 15:57:39,-36,0,0,                    ,570,-43.56
22/01 15:57:40,-36,0,0,                    ,570,-43.56
22/01 15:57:41,-28,0,0,                    ,572,-43.56
22/01 15:57:42,-28,0,0,                    ,572,-43.56
22/01 15:57:43,-28,0,0,                    ,572,-33.88
22/01 15:57:44,-38,0,0,                    ,573,-33.88
22/01 15:57:45,-38,0,0,                    ,573,-45.98
22/01 15:57:46,-38,0,0,                    ,573,-45.98
22/01 15:57:47,-38,0,0,                    ,573,-45.98
22/01 15:57:48,-38,0,0,                    ,575,-45.98
22/01 15:57:49,-38,0,0,                    ,575,-45.98
22/01 15:57:50,-38,0,0,                    ,575,-45.98
22/01 15:57:51,-38,0,0,                    ,575,-45.98
22/01 15:57:52,-38,0,0,                    ,575,-45.98
22/01 15:57:53,-38,0,0,                    ,575,-45.98
22/01 15:57:54,-38,0,0,                    ,575,-45.98
22/01 15:57:55,-42,0,0,                    ,578,-45.98
22/01 15:57:56,-42,0,0,                    ,578,-50.82
22/01 15:57:57,-42,0,0,                    ,578,-50.82
22/01 15:57:58,-42,0,0,                    ,578,-50.82
22/01 15:57:59,-42,0,0,                    ,578,-50.82
22/01 15:58:00,-42,0,0,                    ,578,-50.82
22/01 15:58:01,-42,0,0,                    ,580,-50.82
22/01 15:58:02,-42,0,0,                    ,580,-50.82
22/01 15:58:03,-42,0,0,                    ,580,-50.82
22/01 15:58:04,-54,0,0,                    ,581,-50.82
22/01 15:58:05,-54,0,0,                    ,581,-65.34
22/01 15:58:06,-54,0,0,                    ,582,-65.34
22/01 15:58:07,-54,0,0,                    ,582,-65.34
22/01 15:58:08,-54,0,0,                    ,583,-65.34
22/01 15:58:09,-54,0,0,                    ,583,-65.34
22/01 15:58:10,-54,0,0,                    ,583,-65.34
22/01 15:58:11,-54,0,0,                    ,583,-65.34
22/01 15:58:12,-54,0,0,                    ,585,-65.34
22/01 15:58:13,-54,0,0,                    ,585,-65.34
22/01 15:58:14,-54,0,0,                    ,585,-65.34
22/01 15:58:15,-54,0,0,                    ,585,-65.34
22/01 15:58:16,-54,0,0,                    ,585,-65.34
22/01 15:58:17,-54,0,0,                    ,585,-65.34
22/01 15:58:18,-54,0,0,                    ,585,-65.34
22/01 15:58:19,-42,0,0,                    ,587,-65.34
22/01 15:58:20,-42,0,0,                    ,587,-65.34
22/01 15:58:21,-42,0,0,                    ,588,-50.82
22/01 15:58:22,-42,0,0,                    ,588,-50.82
22/01 15:58:23,-42,0,0,                    ,588,-50.82
22/01 15:58:24,-42,0,0,                    ,588,-50.82
22/01 15:58:25,-42,0,0,                    ,588,-50.82
22/01 15:58:26,-42,0,0,                    ,588,-50.82
22/01 15:58:27,-42,0,0,                    ,588,-50.82
22/01 15:58:28,-42,0,0,                    ,591,-50.82
22/01 15:58:29,-42,0,0,                    ,591,-50.82
22/01 15:58:31,-42,0,0,                    ,591,-50.82
22/01 15:58:32,-42,0,0,                    ,591,-50.82
22/01 15:58:33,-42,0,0,                    ,591,-50.82
22/01 15:58:34,-42,0,0,                    ,593,-50.82
22/01 15:58:35,-42,0,0,                    ,593,-50.82
22/01 15:58:36,-42,0,0,                    ,593,-50.82
22/01 15:58:37,-42,0,0,                    ,593,-50.82
22/01 15:58:38,-42,0,0,                    ,593,-50.82
22/01 15:58:39,-42,0,0,                    ,593,-50.82
22/01 15:58:40,-53,0,0,                    ,596,-50.82
22/01 15:58:41,-53,0,0,                    ,596,-50.82
22/01 15:58:42,-53,0,0,                    ,596,-64.13
22/01 15:58:43,-53,0,0,                    ,596,-64.13
22/01 15:58:44,-53,0,0,                    ,596,-64.13
22/01 15:58:45,-54,0,0,                    ,598,-64.13
22/01 15:58:46,-54,0,0,                    ,598,-64.13
22/01 15:58:47,-42,0,0,                    ,599,-65.34
22/01 15:58:48,-42,0,0,                    ,599,-65.34
22/01 15:58:49,-42,0,0,                    ,599,-50.82
22/01 15:58:50,-42,0,0,                    ,599,-50.82
22/01 15:58:51,-42,0,0,                    ,600,-50.82
22/01 15:58:52,-42,0,0,                    ,600,-50.82
22/01 15:58:53,-42,0,0,                    ,600,-50.82
22/01 15:58:54,-45,0,0,                    ,601,-50.82
22/01 15:58:55,-45,0,0,                    ,601,-54.45
22/01 15:58:56,-45,0,0,                    ,601,-54.45
22/01 15:58:57,-45,0,0,                    ,601,-54.45
22/01 15:58:58,-42,0,0,                    ,603,-54.45
22/01 15:58:59,-42,0,0,                    ,603,-54.45
22/01 15:59:00,-42,0,0,                    ,604,-50.82
22/01 15:59:01,-42,0,0,                    ,604,-50.82
22/01 15:59:02,-42,0,0,                    ,604,-50.82
22/01 15:59:03,-42,0,0,                    ,605,-50.82
22/01 15:59:04,-42,0,0,                    ,605,-50.82
22/01 15:59:05,-43,0,0,                    ,606,-50.82
22/01 15:59:06,-43,0,0,                    ,606,-50.82
22/01 15:59:07,-43,0,0,                    ,606,-52.03
22/01 15:59:08,-43,0,0,                    ,606,-52.03
22/01 15:59:09,-43,0,0,                    ,606,-52.03
22/01 15:59:10,-43,0,0,                    ,606,-52.03
22/01 15:59:11,-43,0,0,                    ,606,-52.03
22/01 15:59:12,-53,0,0,                    ,609,-52.03
22/01 15:59:13,-53,0,0,                    ,609,-52.03
22/01 15:59:14,-53,0,0,                    ,609,-64.13
22/01 15:59:16,-53,0,0,                    ,609,-64.13
22/01 15:59:17,-43,0,0,                    ,610,-64.13
22/01 15:59:18,-43,0,0,                    ,610,-64.13
22/01 15:59:19,-43,0,0,                    ,610,-52.03
22/01 15:59:20,-53,0,0,                    ,611,-52.03
22/01 15:59:21,-53,0,0,                    ,611,-64.13
22/01 15:59:22,-53,0,0,                    ,611,-64.13
22/01 15:59:23,-53,0,0,                    ,611,-64.13
22/01 15:59:24,-37,0,0,                    ,613,-64.13
22/01 15:59:25,-37,0,0,                    ,613,-64.13
22/01 15:59:26,-37,0,0,                    ,613,-44.77
22/01 15:59:27,-35,0,0,                    ,614,-44.77
22/01 15:59:28,-35,0,0,                    ,614,-42.35
