Infotrol,
13:09:09,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
21/01 11:58:11,-34,0,0,                    ,736,-41.14
21/01 11:58:12,-34,0,0,                    ,736,-41.14
21/01 11:58:13,-34,0,0,                    ,737,-41.14
21/01 11:58:14,-34,0,0,                    ,737,-41.14
21/01 11:58:15,-33,0,0,                    ,738,-41.14
21/01 11:58:16,-33,0,0,                    ,738,-41.14
21/01 11:58:17,-33,0,0,                    ,738,-39.93
21/01 11:58:18,-33,0,0,                    ,738,-39.93
21/01 11:58:19,-33,0,0,                    ,738,-39.93
21/01 11:58:20,-36,0,0,                    ,740,-39.93
21/01 11:58:21,-36,0,0,                    ,740,-39.93
21/01 11:58:22,-36,0,0,                    ,741,-43.56
21/01 11:58:23,-36,0,0,                    ,741,-43.56
21/01 11:58:24,-36,0,0,                    ,741,-43.56
21/01 11:58:25,-36,0,0,                    ,741,-43.56
21/01 11:58:27,-33,0,0,                    ,743,-43.56
21/01 11:58:28,-33,0,0,                    ,743,-43.56
21/01 11:58:29,-33,0,0,                    ,743,-39.93
21/01 11:58:30,-33,0,0,                    ,743,-39.93
21/01 11:58:31,-33,0,0,                    ,743,-39.93
21/01 11:58:32,-36,0,0,                    ,745,-39.93
21/01 11:58:33,-36,0,0,                    ,745,-39.93
21/01 11:58:34,-36,0,0,                    ,746,-43.56
21/01 11:58:35,-36,0,0,                    ,746,-43.56
21/01 11:58:36,-36,0,0,                    ,746,-43.56
21/01 11:58:37,-36,0,0,                    ,746,-43.56
21/01 11:58:38,-36,0,0,                    ,746,-43.56
21/01 11:58:39,-36,0,0,                    ,746,-43.56
21/01 11:58:40,-36,0,0,                    ,746,-43.56
21/01 11:58:41,-34,0,0,                    ,748,-43.56
21/01 11:58:42,-34,0,0,                    ,748,-43.56
21/01 11:58:43,-34,0,0,                    ,749,-41.14
21/01 11:58:44,-34,0,0,                    ,749,-41.14
21/01 11:58:45,-34,0,0,                    ,750,-41.14
21/01 11:58:46,-34,0,0,                    ,750,-41.14
21/01 11:58:47,-34,0,0,                    ,750,-41.14
21/01 11:58:48,-33,0,0,                    ,751,-41.14
21/01 11:58:49,-33,0,0,                    ,751,-39.93
21/01 11:58:50,-33,0,0,                    ,751,-39.93
21/01 11:58:51,-33,0,0,                    ,751,-39.93
21/01 11:58:52,-36,0,0,                    ,753,-39.93
21/01 11:58:53,-36,0,0,                    ,753,-43.56
21/01 11:58:54,-36,0,0,                    ,754,-43.56
21/01 11:58:55,-36,0,0,                    ,754,-43.56
21/01 11:58:56,-36,0,0,                    ,754,-43.56
21/01 11:58:57,-36,0,0,                    ,754,-43.56
21/01 11:58:58,-36,0,0,                    ,754,-43.56
21/01 11:58:59,-33,0,0,                    ,756,-43.56
21/01 11:59:00,-33,0,0,                    ,756,-39.93
21/01 11:59:01,-33,0,0,                    ,756,-39.93
21/01 11:59:02,-33,0,0,                    ,756,-39.93
21/01 11:59:03,-33,0,0,                    ,756,-39.93
21/01 11:59:04,-33,0,0,                    ,756,-39.93
21/01 11:59:05,-36,0,0,                    ,758,-39.93
21/01 11:59:06,-36,0,0,                    ,758,-39.93
21/01 11:59:07,-36,0,0,                    ,758,-43.56
21/01 11:59:08,-36,0,0,                    ,759,-43.56
21/01 11:59:09,-36,0,0,                    ,759,-43.56
21/01 11:59:10,-36,0,0,                    ,759,-43.56
21/01 11:59:11,-36,0,0,                    ,759,-43.56
21/01 11:59:12,-33,0,0,                    ,761,-43.56
21/01 11:59:13,-33,0,0,                    ,761,-43.56
21/01 11:59:14,-33,0,0,                    ,761,-39.93
21/01 11:59:15,-33,0,0,                    ,761,-39.93
21/01 11:59:16,-33,0,0,                    ,761,-39.93
21/01 11:59:17,-33,0,0,                    ,763,-39.93
21/01 11:59:18,-33,0,0,                    ,763,-39.93
21/01 11:59:19,-33,0,0,                    ,764,-39.93
21/01 11:59:20,-33,0,0,                    ,764,-39.93
21/01 11:59:21,-33,0,0,                    ,764,-39.93
21/01 11:59:22,-33,0,0,                    ,764,-39.93
21/01 11:59:23,-33,0,0,                    ,764,-39.93
21/01 11:59:24,-36,0,0,                    ,766,-39.93
21/01 11:59:25,-36,0,0,                    ,766,-43.56
21/01 11:59:26,-36,0,0,                    ,766,-43.56
21/01 11:59:27,-36,0,0,                    ,766,-43.56
21/01 11:59:28,-36,0,0,                    ,766,-43.56
21/01 11:59:29,-36,0,0,                    ,766,-43.56
21/01 11:59:30,-33,0,0,                    ,768,-43.56
21/01 11:59:31,-33,0,0,                    ,768,-39.93
21/01 11:59:32,-33,0,0,                    ,769,-39.93
21/01 11:59:33,-33,0,0,                    ,769,-39.93
21/01 11:59:34,-33,0,0,                    ,769,-39.93
21/01 11:59:35,-33,0,0,                    ,769,-39.93
21/01 11:59:36,-33,0,0,                    ,769,-39.93
21/01 11:59:37,-36,0,0,                    ,771,-39.93
21/01 11:59:39,-36,0,0,                    ,771,-43.56
21/01 11:59:40,-36,0,0,                    ,771,-43.56
21/01 11:59:41,-36,0,0,                    ,771,-43.56
21/01 11:59:42,-36,0,0,                    ,771,-43.56
21/01 11:59:43,-36,0,0,                    ,771,-43.56
21/01 11:59:44,-36,0,0,                    ,774,-43.56
21/01 11:59:45,-36,0,0,                    ,774,-43.56
21/01 11:59:46,-36,0,0,                    ,774,-43.56
21/01 11:59:47,-36,0,0,                    ,774,-43.56
21/01 11:59:48,-36,0,0,                    ,774,-43.56
21/01 11:59:49,-36,0,0,                    ,774,-43.56
21/01 11:59:50,-36,0,0,                    ,774,-43.56
21/01 11:59:51,-33,0,0,                    ,776,-43.56
21/01 11:59:52,-33,0,0,                    ,776,-43.56
21/01 11:59:53,-33,0,0,                    ,777,-39.93
21/01 11:59:54,-33,0,0,                    ,777,-39.93
21/01 11:59:55,-36,0,0,                    ,778,-39.93
21/01 11:59:56,-36,0,0,                    ,778,-39.93
21/01 11:59:57,-36,0,0,                    ,778,-43.56
21/01 11:59:58,-36,0,0,                    ,779,-43.56
21/01 11:59:59,-36,0,0,                    ,779,-43.56
21/01 12:00:00,-36,0,0,                    ,779,-43.56
21/01 12:00:01,-36,0,0,                    ,779,-43.56
21/01 12:00:02,-36,0,0,                    ,779,-43.56
21/01 12:00:03,-36,0,0,                    ,779,-43.56
21/01 12:00:04,-24,0,0,                    ,782,-43.56
21/01 12:00:05,-24,0,0,                    ,782,-43.56
21/01 12:00:06,-24,0,0,                    ,782,-29.04
21/01 12:00:07,-24,0,0,                    ,782,-29.04
21/01 12:00:08,-24,0,0,                    ,782,-29.04
21/01 12:00:09,-24,0,0,                    ,784,-29.04
21/01 12:00:10,-24,0,0,                    ,784,-29.04
21/01 12:00:11,-24,0,0,                    ,784,-29.04
21/01 12:00:12,-24,0,0,                    ,784,-29.04
21/01 12:00:13,-24,0,0,                    ,784,-29.04
21/01 12:00:14,-24,0,0,                    ,784,-29.04
21/01 12:00:15,-24,0,0,                    ,784,-29.04
21/01 12:00:16,-34,0,0,                    ,786,-29.04
21/01 12:00:17,-34,0,0,                    ,786,-41.14
21/01 12:00:18,-41,0,0,                    ,787,-41.14
21/01 12:00:19,-41,0,0,                    ,787,-41.14
21/01 12:00:20,-41,0,0,                    ,787,-49.61
21/01 12:00:21,-41,0,0,                    ,787,-49.61
21/01 12:00:22,-31,0,0,                    ,789,-49.61
21/01 12:00:23,-31,0,0,                    ,789,-49.61
21/01 12:00:24,-31,0,0,                    ,789,-37.51
21/01 12:00:25,-31,0,0,                    ,789,-37.51
21/01 12:00:26,-31,0,0,                    ,789,-37.51
21/01 12:00:27,-41,0,0,                    ,791,-37.51
21/01 12:00:28,-41,0,0,                    ,791,-37.51
21/01 12:00:29,-41,0,0,                    ,792,-49.61
21/01 12:00:30,-41,0,0,                    ,792,-49.61
21/01 12:00:31,-41,0,0,                    ,792,-49.61
21/01 12:00:32,-41,0,0,                    ,792,-49.61
21/01 12:00:33,-41,0,0,                    ,792,-49.61
21/01 12:00:34,-38,0,0,                    ,794,-49.61
21/01 12:00:35,-38,0,0,                    ,794,-45.98
21/01 12:00:36,-38,0,0,                    ,794,-45.98
21/01 12:00:37,-38,0,0,                    ,794,-45.98
21/01 12:00:38,-38,0,0,                    ,794,-45.98
21/01 12:00:39,-38,0,0,                    ,794,-45.98
21/01 12:00:40,-38,0,0,                    ,796,-45.98
21/01 12:00:41,-38,0,0,                    ,796,-45.98
21/01 12:00:42,-38,0,0,                    ,797,-45.98
21/01 12:00:43,-38,0,0,                    ,797,-45.98
21/01 12:00:44,-38,0,0,                    ,797,-45.98
21/01 12:00:45,-38,0,0,                    ,797,-45.98
21/01 12:00:46,-38,0,0,                    ,797,-45.98
21/01 12:00:47,-38,0,0,                    ,799,-45.98
21/01 12:00:49,-38,0,0,                    ,799,-45.98
21/01 12:00:50,-37,0,0,                    ,800,-45.98
21/01 12:00:51,-37,0,0,                    ,800,-45.98
21/01 12:00:52,-37,0,0,                    ,801,-44.77
21/01 12:00:53,-37,0,0,                    ,801,-44.77
21/01 12:00:54,-37,0,0,                    ,802,-44.77
21/01 12:00:55,-37,0,0,                    ,802,-44.77
21/01 12:00:56,-37,0,0,                    ,802,-44.77
21/01 12:00:57,-37,0,0,                    ,802,-44.77
21/01 12:00:58,-37,0,0,                    ,802,-44.77
21/01 12:00:59,-37,0,0,                    ,802,-44.77
21/01 12:01:00,-37,0,0,                    ,802,-44.77
21/01 12:01:01,-38,0,0,                    ,804,-44.77
21/01 12:01:02,-38,0,0,                    ,804,-44.77
21/01 12:01:03,-38,0,0,                    ,805,-45.98
21/01 12:01:04,-38,0,0,                    ,805,-45.98
21/01 12:01:05,-38,0,0,                    ,805,-45.98
21/01 12:01:06,-38,0,0,                    ,805,-45.98
21/01 12:01:07,-38,0,0,                    ,805,-45.98
21/01 12:01:08,-39,0,0,                    ,807,-45.98
21/01 12:01:09,-39,0,0,                    ,807,-45.98
21/01 12:01:10,-39,0,0,                    ,807,-47.19
21/01 12:01:11,-39,0,0,                    ,807,-47.19
21/01 12:01:12,-39,0,0,                    ,809,-47.19
21/01 12:01:13,-39,0,0,                    ,809,-47.19
21/01 12:01:14,-39,0,0,                    ,809,-47.19
21/01 12:01:15,-39,0,0,                    ,810,-47.19
21/01 12:01:16,-39,0,0,                    ,810,-47.19
21/01 12:01:17,-39,0,0,                    ,810,-47.19
21/01 12:01:18,-39,0,0,                    ,810,-47.19
21/01 12:01:19,-39,0,0,                    ,811,-47.19
21/01 12:01:20,-39,0,0,                    ,811,-47.19
21/01 12:01:21,-42,0,0,                    ,812,-47.19
21/01 12:01:22,-42,0,0,                    ,812,-47.19
21/01 12:01:23,-42,0,0,                    ,812,-50.82
21/01 12:01:24,-42,0,0,                    ,812,-50.82
21/01 12:01:25,-42,0,0,                    ,812,-50.82
21/01 12:01:26,-39,0,0,                    ,814,-50.82
21/01 12:01:27,-39,0,0,                    ,814,-47.19
21/01 12:01:28,-39,0,0,                    ,815,-47.19
21/01 12:01:29,-39,0,0,                    ,815,-47.19
21/01 12:01:30,-39,0,0,                    ,815,-47.19
21/01 12:01:31,-39,0,0,                    ,815,-47.19
21/01 12:01:32,-39,0,0,                    ,817,-47.19
21/01 12:01:33,-39,0,0,                    ,817,-47.19
21/01 12:01:34,-39,0,0,                    ,817,-47.19
21/01 12:01:35,-39,0,0,                    ,818,-47.19
21/01 12:01:36,-39,0,0,                    ,818,-47.19
21/01 12:01:37,-39,0,0,                    ,819,-47.19
21/01 12:01:38,-39,0,0,                    ,819,-47.19
21/01 12:01:39,-39,0,0,                    ,819,-47.19
21/01 12:01:40,-39,0,0,                    ,819,-47.19
21/01 12:01:41,-39,0,0,                    ,819,-47.19
21/01 12:01:42,-39,0,0,                    ,819,-47.19
21/01 12:01:43,-39,0,0,                    ,819,-47.19
21/01 12:01:44,-39,0,0,                    ,819,-47.19
21/01 12:01:45,-39,0,0,                    ,819,-47.19
21/01 12:01:46,-36,0,0,                    ,820,-47.19
21/01 12:01:47,-36,0,0,                    ,823,-43.56
21/01 12:01:48,-36,0,0,                    ,823,-43.56
21/01 12:01:49,-36,0,0,                    ,823,-43.56
21/01 12:01:50,-36,0,0,                    ,823,-43.56
21/01 12:01:51,-36,0,0,                    ,823,-43.56
21/01 12:01:52,-36,0,0,                    ,825,-43.56
21/01 12:01:53,-36,0,0,                    ,825,-43.56
21/01 12:01:54,-36,0,0,                    ,825,-43.56
21/01 12:01:55,-36,0,0,                    ,825,-43.56
21/01 12:01:56,-36,0,0,                    ,827,-43.56
21/01 12:01:57,-36,0,0,                    ,827,-43.56
21/01 12:01:58,-33,0,0,                    ,828,-43.56
21/01 12:01:59,-33,0,0,                    ,828,-43.56
21/01 12:02:01,-33,0,0,                    ,828,-39.93
21/01 12:02:02,-33,0,0,                    ,828,-39.93
21/01 12:02:03,-33,0,0,                    ,828,-39.93
21/01 12:02:04,-33,0,0,                    ,828,-39.93
21/01 12:02:05,-33,0,0,                    ,828,-39.93
21/01 12:02:06,-34,0,0,                    ,830,-39.93
21/01 12:02:07,-34,0,0,                    ,830,-41.14
21/01 12:02:08,-34,0,0,                    ,830,-41.14
21/01 12:02:09,-34,0,0,                    ,830,-41.14
21/01 12:02:10,-36,0,0,                    ,832,-41.14
21/01 12:02:11,-36,0,0,                    ,832,-41.14
21/01 12:02:12,-29,0,0,                    ,833,-43.56
21/01 12:02:13,-29,0,0,                    ,833,-43.56
21/01 12:02:14,-29,0,0,                    ,833,-35.09
21/01 12:02:15,-29,0,0,                    ,833,-35.09
21/01 12:02:16,-29,0,0,                    ,833,-35.09
21/01 12:02:17,-34,0,0,                    ,835,-35.09
21/01 12:02:18,-34,0,0,                    ,835,-41.14
21/01 12:02:19,-34,0,0,                    ,835,-41.14
21/01 12:02:20,-34,0,0,                    ,835,-41.14
21/01 12:02:21,-34,0,0,                    ,835,-41.14
21/01 12:02:22,-34,0,0,                    ,835,-41.14
21/01 12:02:23,-34,0,0,                    ,835,-41.14
21/01 12:02:24,-21,0,0,                    ,837,-41.14
21/01 12:02:25,-21,0,0,                    ,837,-25.41
21/01 12:02:26,-25,0,0,                    ,838,-25.41
21/01 12:02:27,-25,0,0,                    ,838,-30.25
21/01 12:02:28,-25,0,0,                    ,838,-30.25
21/01 12:02:29,-25,0,0,                    ,838,-30.25
21/01 12:02:30,-25,0,0,                    ,840,-30.25
21/01 12:02:31,-25,0,0,                    ,840,-30.25
21/01 12:02:32,-25,0,0,                    ,840,-30.25
21/01 12:02:33,-23,0,0,                    ,841,-30.25
21/01 12:02:34,-23,0,0,                    ,841,-27.83
21/01 12:02:35,-22,0,0,                    ,842,-27.83
21/01 12:02:36,-22,0,0,                    ,842,-26.62
21/01 12:02:37,-22,0,0,                    ,843,-26.62
21/01 12:02:38,-22,0,0,                    ,843,-26.62
21/01 12:02:39,-22,0,0,                    ,843,-26.62
21/01 12:02:40,-22,0,0,                    ,843,-26.62
21/01 12:02:41,-22,0,0,                    ,844,-26.62
21/01 12:02:42,-22,0,0,                    ,844,-26.62
21/01 12:02:43,-22,0,0,                    ,844,-26.62
21/01 12:02:44,-21,0,0,                    ,846,-26.62
21/01 12:02:45,-21,0,0,                    ,846,-25.41
21/01 12:02:46,-21,0,0,                    ,846,-25.41
21/01 12:02:47,-21,0,0,                    ,846,-25.41
21/01 12:02:48,-24,0,0,                    ,847,-25.41
21/01 12:02:49,-24,0,0,                    ,847,-25.41
21/01 12:02:50,-24,0,0,                    ,848,-29.04
21/01 12:02:51,-24,0,0,                    ,848,-29.04
21/01 12:02:52,-24,0,0,                    ,848,-29.04
21/01 12:02:53,-24,0,0,                    ,848,-29.04
21/01 12:02:54,-24,0,0,                    ,848,-29.04
21/01 12:02:55,-21,0,0,                    ,850,-29.04
21/01 12:02:56,-21,0,0,                    ,850,-25.41
21/01 12:02:57,-24,0,0,                    ,851,-25.41
21/01 12:02:58,-24,0,0,                    ,851,-25.41
21/01 12:02:59,-24,0,0,                    ,851,-29.04
21/01 12:03:00,-24,0,0,                    ,851,-29.04
21/01 12:03:01,-24,0,0,                    ,851,-29.04
21/01 12:03:02,-24,0,0,                    ,853,-29.04
21/01 12:03:03,-24,0,0,                    ,853,-29.04
21/01 12:03:04,-24,0,0,                    ,853,-29.04
21/01 12:03:05,-24,0,0,                    ,853,-29.04
21/01 12:03:06,-24,0,0,                    ,853,-29.04
21/01 12:03:07,-24,0,0,                    ,853,-29.04
21/01 12:03:08,-21,0,0,                    ,856,-29.04
21/01 12:03:09,-21,0,0,                    ,856,-29.04
21/01 12:03:10,-21,0,0,                    ,856,-25.41
21/01 12:03:11,-21,0,0,                    ,856,-25.41
21/01 12:03:13,-21,0,0,                    ,856,-25.41
21/01 12:03:14,-21,0,0,                    ,856,-25.41
21/01 12:03:15,-21,0,0,                    ,856,-25.41
21/01 12:03:16,-22,0,0,                    ,858,-25.41
21/01 12:03:17,-22,0,0,                    ,858,-25.41
21/01 12:03:18,-22,0,0,                    ,858,-26.62
21/01 12:03:19,-22,0,0,                    ,858,-26.62
21/01 12:03:20,-22,0,0,                    ,858,-26.62
21/01 12:03:21,-24,0,0,                    ,860,-26.62
21/01 12:03:22,-24,0,0,                    ,860,-29.04
21/01 12:03:23,-24,0,0,                    ,861,-29.04
21/01 12:03:24,-24,0,0,                    ,861,-29.04
